month,split,method,eligible_assets,estimation_start,estimation_end,joint_scenarios,gross_return,transaction_cost,net_return,benchmark_return,active_net_return,construction_rule,construction_risk_free_rate_annual,realized_risk_free_return,traded_notional,one_way_turnover,inception,forced_universe_turnover
2021-01-31,development,maximum_sharpe_with_gmv_fallback,12,2018-01-31,2020-12-31,36,-0.02315519502974785,2.603513055429827e-05,-0.023181230160302147,-0.0290247238557081,0.005843493695405953,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.052070261108596534,0.026035130554298267,False,0.0
2021-01-31,development,historical_joint_cvar,12,2018-01-31,2020-12-31,36,-0.027600866299383336,8.375644290833886e-05,-0.027684622742291675,-0.0290247238557081,0.0013401011134164253,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.16751288581667773,0.08375644290833886,False,0.0
2021-01-31,development,benchmark_relative_constrained,12,2018-01-31,2020-12-31,36,-0.03237068877074904,8.694651399482524e-05,-0.032457635284743866,-0.0290247238557081,-0.0034329114290357655,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.17389302798965048,0.08694651399482524,False,0.0
2021-01-31,development,exact_cardinality_cvar,12,2018-01-31,2020-12-31,36,-0.029237173432140637,4.506769359160637e-05,-0.029282241125732245,-0.0290247238557081,-0.0002575172700241442,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.09013538718321273,0.04506769359160637,False,0.0
2021-01-31,development,130_30_mathematical_appendix,12,2018-01-31,2020-12-31,36,-0.037144597032607016,0.0002613006123605458,-0.03740589764496756,-0.0290247238557081,-0.008381173789259459,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.5226012247210916,0.2613006123605458,False,0.0
2021-02-28,development,equal_weight,12,2018-02-28,2021-01-31,36,-0.05187074329221623,9.378029437026946e-06,-0.051880121321653254,-0.05187074329221623,-9.378029437026592e-06,equal_weight,0.0019999999999999996,0.00016666666666666666,0.01875605887405389,0.009378029437026945,False,0.0
2021-02-28,development,global_minimum_variance,12,2018-02-28,2021-01-31,36,-0.05801643478729611,5.2821514514959664e-05,-0.05806925630181107,-0.05187074329221623,-0.0061985130095948415,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.10564302902991934,0.05282151451495967,False,0.0
2021-02-28,development,shrinkage_mean_variance,12,2018-02-28,2021-01-31,36,-0.039300622277519584,0.00013678793511416666,-0.03943741021263375,-0.05187074329221623,0.012433333079582477,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.27357587022833335,0.13678793511416668,False,0.0
2021-02-28,development,maximum_sharpe_with_gmv_fallback,12,2018-02-28,2021-01-31,36,-0.05801643478729611,5.2821514514959664e-05,-0.05806925630181107,-0.05187074329221623,-0.0061985130095948415,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.10564302902991934,0.05282151451495967,False,0.0
2021-02-28,development,historical_joint_cvar,12,2018-02-28,2021-01-31,36,-0.05415356298367497,6.040489980923794e-06,-0.05415960347365589,-0.05187074329221623,-0.0022888601814396656,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.012080979961847588,0.006040489980923794,False,0.0
2021-02-28,development,benchmark_relative_constrained,12,2018-02-28,2021-01-31,36,-0.035153010467880254,1.5611265406302398e-05,-0.035168621733286554,-0.05187074329221623,0.016702121558929674,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.0312225308126048,0.0156112654063024,False,0.0
2021-02-28,development,exact_cardinality_cvar,12,2018-02-28,2021-01-31,36,-0.05793928921223115,5.02063547659875e-06,-0.057944309847707744,-0.05187074329221623,-0.006073566555491516,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.0100412709531975,0.00502063547659875,False,0.0
2021-02-28,development,130_30_mathematical_appendix,12,2018-02-28,2021-01-31,36,-0.03102072601021081,0.0002426418421459469,-0.031263367852356755,-0.05187074329221623,0.020607375439859472,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.48528368429189384,0.24264184214594692,False,0.0
2021-03-31,development,equal_weight,12,2018-03-31,2021-02-28,36,-0.03925637797850614,1.430414232732103e-05,-0.03927068212083346,-0.03925637797850614,-1.4304142327323244e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.02860828465464206,0.01430414232732103,False,0.0
2021-03-31,development,global_minimum_variance,12,2018-03-31,2021-02-28,36,-0.03157930054803961,7.767011090628339e-05,-0.0316569706589459,-0.03925637797850614,0.007599407319560242,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.1553402218125668,0.0776701109062834,False,0.0
2021-03-31,development,shrinkage_mean_variance,12,2018-03-31,2021-02-28,36,-0.03193802983643081,3.8809035849989895e-05,-0.031976838872280804,-0.03925637797850614,0.007279539106225336,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.07761807169997978,0.03880903584998989,False,0.0
2021-03-31,development,maximum_sharpe_with_gmv_fallback,12,2018-03-31,2021-02-28,36,-0.03157930054803961,7.767011090628339e-05,-0.0316569706589459,-0.03925637797850614,0.007599407319560242,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.1553402218125668,0.0776701109062834,False,0.0
2021-03-31,development,historical_joint_cvar,12,2018-03-31,2021-02-28,36,-0.03635084137930823,0.00012728476435298878,-0.03647812614366122,-0.03925637797850614,0.002778251834844918,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.25456952870597754,0.12728476435298877,False,0.0
2021-03-31,development,benchmark_relative_constrained,12,2018-03-31,2021-02-28,36,-0.034829997482466735,8.301570629404635e-05,-0.034913013188760784,-0.03925637797850614,0.004343364789745355,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.1660314125880927,0.08301570629404635,False,0.0
2021-03-31,development,exact_cardinality_cvar,12,2018-03-31,2021-02-28,36,-0.036962792622608306,0.00014809255382518756,-0.037110885176433496,-0.03925637797850614,0.0021454928020726433,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.2961851076503751,0.14809255382518755,False,0.0
2021-03-31,development,130_30_mathematical_appendix,12,2018-03-31,2021-02-28,36,-0.024851537687171035,0.00011248281262523427,-0.02496402049979627,-0.03925637797850614,0.014292357478709869,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.22496562525046856,0.11248281262523428,False,0.0
2021-04-30,development,equal_weight,12,2018-04-30,2021-03-31,36,0.04607016256996229,1.3872342656454257e-05,0.046056290227305834,0.04607016256996229,-1.387234265645687e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.02774468531290851,0.013872342656454255,False,0.0
2021-04-30,development,global_minimum_variance,12,2018-04-30,2021-03-31,36,0.035973400331794095,2.4359127767541845e-05,0.035949041204026554,0.04607016256996229,-0.010121121365935737,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.04871825553508369,0.024359127767541844,False,0.0
2021-04-30,development,shrinkage_mean_variance,12,2018-04-30,2021-03-31,36,0.027019302102673497,8.539626565664391e-05,0.026933905837016853,0.04607016256996229,-0.019136256732945438,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.1707925313132878,0.0853962656566439,False,0.0
2021-04-30,development,maximum_sharpe_with_gmv_fallback,12,2018-04-30,2021-03-31,36,0.035973400331794095,2.4359127767541845e-05,0.035949041204026554,0.04607016256996229,-0.010121121365935737,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.04871825553508369,0.024359127767541844,False,0.0
2021-04-30,development,historical_joint_cvar,12,2018-04-30,2021-03-31,36,0.0297762618760985,1.2872927902937077e-05,0.029763388948195565,0.04607016256996229,-0.016306773621766725,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.02574585580587415,0.012872927902937075,False,0.0
2021-04-30,development,benchmark_relative_constrained,12,2018-04-30,2021-03-31,36,0.024436425486402496,0.0001332099471973679,0.024303215539205128,0.04607016256996229,-0.021766947030757162,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.2664198943947358,0.1332099471973679,False,0.0
2021-04-30,development,exact_cardinality_cvar,12,2018-04-30,2021-03-31,36,0.025096713398824008,1.3961330024827232e-05,0.02508275206879918,0.04607016256996229,-0.02098741050116311,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.027922660049654463,0.013961330024827232,False,0.0
2021-04-30,development,130_30_mathematical_appendix,12,2018-04-30,2021-03-31,36,0.013049274065320098,0.00018458258047777382,0.012864691484842324,0.04607016256996229,-0.03320547108511997,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.36916516095554763,0.18458258047777382,False,0.0
2021-05-31,development,equal_weight,12,2018-05-31,2021-04-30,36,0.016128318719507193,1.4448981228410506e-05,0.01611386973827878,0.016128318719507193,-1.4448981228411262e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.02889796245682101,0.014448981228410505,False,0.0
2021-05-31,development,global_minimum_variance,12,2018-05-31,2021-04-30,36,0.006753593895468636,6.904690823261107e-05,0.006684546987236025,0.016128318719507193,-0.009443771732271167,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.13809381646522215,0.06904690823261107,False,0.0
2021-05-31,development,shrinkage_mean_variance,12,2018-05-31,2021-04-30,36,0.00034631074506905675,2.4227980495866465e-05,0.0003220827645731903,0.016128318719507193,-0.015806235954934002,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.048455960991732924,0.024227980495866462,False,0.0
2021-05-31,development,maximum_sharpe_with_gmv_fallback,12,2018-05-31,2021-04-30,36,0.006753593895468636,6.904690823261107e-05,0.006684546987236025,0.016128318719507193,-0.009443771732271167,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.13809381646522215,0.06904690823261107,False,0.0
2021-05-31,development,historical_joint_cvar,12,2018-05-31,2021-04-30,36,0.005063133045675602,1.7199174190320292e-05,0.005045933871485282,0.016128318719507193,-0.01108238484802191,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.034398348380640584,0.017199174190320292,False,0.0
2021-05-31,development,benchmark_relative_constrained,12,2018-05-31,2021-04-30,36,0.004726028525705814,7.089487752670071e-05,0.004655133648179113,0.016128318719507193,-0.01147318507132808,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.1417897550534014,0.0708948775267007,False,0.0
2021-05-31,development,exact_cardinality_cvar,12,2018-05-31,2021-04-30,36,0.004043060695863247,1.637435346564211e-05,0.004026686342397605,0.016128318719507193,-0.012101632377109588,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.03274870693128422,0.01637435346564211,False,0.0
2021-05-31,development,130_30_mathematical_appendix,12,2018-05-31,2021-04-30,36,-0.008156132676297835,6.782736961629787e-05,-0.008223960045914133,0.016128318719507193,-0.024352278765421325,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.13565473923259574,0.06782736961629787,False,0.0
2021-06-30,development,equal_weight,12,2018-06-30,2021-05-31,36,0.010431898755529065,9.900849228392447e-06,0.010421997906300672,0.010431898755529065,-9.900849228392655e-06,equal_weight,0.0019999999999999996,0.00016666666666666666,0.019801698456784894,0.009900849228392447,False,0.0
2021-06-30,development,global_minimum_variance,12,2018-06-30,2021-05-31,36,0.006950566121975842,0.00010394468627811766,0.006846621435697724,0.010431898755529065,-0.0035852773198313407,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.2078893725562353,0.10394468627811765,False,0.0
2021-06-30,development,shrinkage_mean_variance,12,2018-06-30,2021-05-31,36,0.004543423297448722,0.0002094036396615171,0.0043340196577872055,0.010431898755529065,-0.006097879097741859,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.4188072793230342,0.2094036396615171,False,0.0
2021-06-30,development,maximum_sharpe_with_gmv_fallback,12,2018-06-30,2021-05-31,36,0.006950566121975842,0.00010394468627811766,0.006846621435697724,0.010431898755529065,-0.0035852773198313407,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.2078893725562353,0.10394468627811765,False,0.0
2021-06-30,development,historical_joint_cvar,12,2018-06-30,2021-05-31,36,0.004455335705717829,0.00027162643380440035,0.004183709271913429,0.010431898755529065,-0.006248189483615636,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.5432528676088008,0.2716264338044004,False,0.0
2021-06-30,development,benchmark_relative_constrained,12,2018-06-30,2021-05-31,36,0.0039022591412719116,0.00011706819648248713,0.0037851909447894246,0.010431898755529065,-0.00664670781073964,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.23413639296497424,0.11706819648248712,False,0.0
2021-06-30,development,exact_cardinality_cvar,12,2018-06-30,2021-05-31,36,-0.0009017376306697661,0.0003139367094132561,-0.0012156743400830222,0.010431898755529065,-0.011647573095612087,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.6278734188265123,0.31393670941325613,False,0.0
2021-06-30,development,130_30_mathematical_appendix,12,2018-06-30,2021-05-31,36,-0.008556529455760744,0.0004553695308364655,-0.00901189898659721,0.010431898755529065,-0.019443797742126276,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.9107390616729311,0.45536953083646553,False,0.0
2021-07-31,development,equal_weight,12,2018-07-31,2021-06-30,36,-0.00872535348616652,1.1088078290478844e-05,-0.008736441564457,-0.00872535348616652,-1.1088078290479378e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.022176156580957687,0.011088078290478844,False,0.0
2021-07-31,development,global_minimum_variance,12,2018-07-31,2021-06-30,36,-0.005247840656998013,9.151430539543554e-05,-0.005339354962393449,-0.00872535348616652,0.0033859985237730712,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.18302861079087107,0.09151430539543554,False,0.0
2021-07-31,development,shrinkage_mean_variance,12,2018-07-31,2021-06-30,36,-0.002594631555291283,5.276385052218938e-05,-0.0026473954058134725,-0.00872535348616652,0.006077958080353048,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.10552770104437877,0.05276385052218938,False,0.0
2021-07-31,development,maximum_sharpe_with_gmv_fallback,12,2018-07-31,2021-06-30,36,-0.005247840656998013,9.151430539543554e-05,-0.005339354962393449,-0.00872535348616652,0.0033859985237730712,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.18302861079087107,0.09151430539543554,False,0.0
2021-07-31,development,historical_joint_cvar,12,2018-07-31,2021-06-30,36,-0.006166498287413434,1.5970106471747476e-05,-0.006182468393885181,-0.00872535348616652,0.0025428850922813388,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.03194021294349495,0.015970106471747476,False,0.0
2021-07-31,development,benchmark_relative_constrained,12,2018-07-31,2021-06-30,36,-0.0015643587259839852,0.000132347606953382,-0.0016967063329373672,-0.00872535348616652,0.007028647153229153,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.26469521390676404,0.13234760695338202,False,0.0
2021-07-31,development,exact_cardinality_cvar,12,2018-07-31,2021-06-30,36,-0.005080316614245243,1.8729191026310936e-05,-0.005099045805271553,-0.00872535348616652,0.0036263076808949668,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.03745838205262187,0.018729191026310935,False,0.0
2021-07-31,development,130_30_mathematical_appendix,12,2018-07-31,2021-06-30,36,0.004134139440329373,0.00035265472608935443,0.0037814847142400186,-0.00872535348616652,0.012506838200406538,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.7053094521787089,0.35265472608935444,False,0.0
2021-08-31,development,equal_weight,12,2018-08-31,2021-07-31,36,0.05646961098679271,1.0699543004243778e-05,0.05645891144378847,0.05646961098679271,-1.0699543004241696e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.021399086008487556,0.010699543004243778,False,0.0
2021-08-31,development,global_minimum_variance,12,2018-08-31,2021-07-31,36,0.04750551495542076,6.673810195001108e-05,0.047438776853470754,0.05646961098679271,-0.009030834133321959,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.13347620390002218,0.06673810195001109,False,0.0
2021-08-31,development,shrinkage_mean_variance,12,2018-08-31,2021-07-31,36,0.04497137129638299,3.78938388316504e-05,0.044933477457551343,0.05646961098679271,-0.01153613352924137,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.0757876776633008,0.0378938388316504,False,0.0
2021-08-31,development,maximum_sharpe_with_gmv_fallback,12,2018-08-31,2021-07-31,36,0.04750551495542076,6.673810195001108e-05,0.047438776853470754,0.05646961098679271,-0.009030834133321959,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.13347620390002218,0.06673810195001109,False,0.0
2021-08-31,development,historical_joint_cvar,12,2018-08-31,2021-07-31,36,0.04787519773004181,5.139107234601866e-06,0.04787005862280721,0.05646961098679271,-0.008599552363985505,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.010278214469203732,0.005139107234601866,False,0.0
2021-08-31,development,benchmark_relative_constrained,12,2018-08-31,2021-07-31,36,0.04930554451941059,8.334455539384067e-06,0.04929721006387121,0.05646961098679271,-0.0071724009229215055,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.016668911078768132,0.008334455539384066,False,0.0
2021-08-31,development,exact_cardinality_cvar,12,2018-08-31,2021-07-31,36,0.05131934220384774,5.210436460680285e-06,0.05131413176738706,0.05646961098679271,-0.005155479219405651,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.01042087292136057,0.005210436460680285,False,0.0
2021-08-31,development,130_30_mathematical_appendix,12,2018-08-31,2021-07-31,36,0.03795078875652026,0.00012650748136138246,0.03782428127515888,0.05646961098679271,-0.01864532971163383,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.2530149627227649,0.12650748136138246,False,0.0
2021-09-30,development,equal_weight,12,2018-09-30,2021-08-31,36,0.03182560239142982,1.0696331576185151e-05,0.03181490605985363,0.03182560239142982,-1.0696331576187657e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.021392663152370303,0.010696331576185152,False,0.0
2021-09-30,development,global_minimum_variance,12,2018-09-30,2021-08-31,36,0.017259754429700954,8.32213954857523e-05,0.0171765330342152,0.03182560239142982,-0.01464906935721462,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.16644279097150458,0.08322139548575229,False,0.0
2021-09-30,development,shrinkage_mean_variance,12,2018-09-30,2021-08-31,36,0.021686176786202306,0.00011192601314543268,0.021574250773056875,0.03182560239142982,-0.010251351618372945,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.22385202629086537,0.11192601314543268,False,0.0
2021-09-30,development,maximum_sharpe_with_gmv_fallback,12,2018-09-30,2021-08-31,36,0.017259754429700954,8.32213954857523e-05,0.0171765330342152,0.03182560239142982,-0.01464906935721462,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.16644279097150458,0.08322139548575229,False,0.0
2021-09-30,development,historical_joint_cvar,12,2018-09-30,2021-08-31,36,0.01496305002622793,1.2001874000767056e-05,0.014951048152227163,0.03182560239142982,-0.016874554239202658,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.02400374800153411,0.012001874000767056,False,0.0
2021-09-30,development,benchmark_relative_constrained,12,2018-09-30,2021-08-31,36,0.01978620604372995,8.110210521117999e-05,0.01970510393851877,0.03182560239142982,-0.01212049845291105,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.16220421042235997,0.08110210521117998,False,0.0
2021-09-30,development,exact_cardinality_cvar,12,2018-09-30,2021-08-31,36,0.016635403660785832,1.3047844380672327e-05,0.01662235581640516,0.03182560239142982,-0.01520324657502466,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.026095688761344653,0.013047844380672326,False,0.0
2021-09-30,development,130_30_mathematical_appendix,12,2018-09-30,2021-08-31,36,0.01300928431033491,0.0003477162389971258,0.012661568071337784,0.03182560239142982,-0.019164034320092036,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.6954324779942516,0.3477162389971258,False,0.0
2021-10-31,development,equal_weight,12,2018-10-31,2021-09-30,36,-0.02433725745806755,1.1248264253127694e-05,-0.02434850572232068,-0.02433725745806755,-1.124826425312822e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.022496528506255387,0.011248264253127693,False,0.0
2021-10-31,development,global_minimum_variance,12,2018-10-31,2021-09-30,36,-0.02470450844042339,4.326129365333452e-05,-0.024747769734076722,-0.02433725745806755,-0.00041051227600917214,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.08652258730666904,0.04326129365333452,False,0.0
2021-10-31,development,shrinkage_mean_variance,12,2018-10-31,2021-09-30,36,-0.021727448802897908,0.00010612679165986062,-0.02183357559455777,-0.02433725745806755,0.0025036818635097817,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.21225358331972125,0.10612679165986062,False,0.0
2021-10-31,development,maximum_sharpe_with_gmv_fallback,12,2018-10-31,2021-09-30,36,-0.02470450844042339,4.326129365333452e-05,-0.024747769734076722,-0.02433725745806755,-0.00041051227600917214,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.08652258730666904,0.04326129365333452,False,0.0
2021-10-31,development,historical_joint_cvar,12,2018-10-31,2021-09-30,36,-0.022201878753821767,9.57308451543662e-06,-0.022211451838337202,-0.02433725745806755,0.0021258056197303483,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.019146169030873243,0.009573084515436621,False,0.0
2021-10-31,development,benchmark_relative_constrained,12,2018-10-31,2021-09-30,36,-0.02067529425751937,0.00021388261354916285,-0.020889176871068532,-0.02433725745806755,0.003448080586999018,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.42776522709832565,0.21388261354916283,False,0.0
2021-10-31,development,exact_cardinality_cvar,12,2018-10-31,2021-09-30,36,-0.02163650053836564,1.0283625401034221e-05,-0.021646784163766673,-0.02433725745806755,0.0026904732943008776,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.02056725080206844,0.01028362540103422,False,0.0
2021-10-31,development,130_30_mathematical_appendix,12,2018-10-31,2021-09-30,36,-0.012467218007063418,0.0001455454826028147,-0.012612763489666232,-0.02433725745806755,0.011724493968401318,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.2910909652056294,0.1455454826028147,False,0.0
2021-11-30,development,equal_weight,12,2018-11-30,2021-10-31,36,-0.0491254307919736,9.297814889454935e-06,-0.049134728606863055,-0.0491254307919736,-9.297814889452916e-06,equal_weight,0.0019999999999999996,0.00016666666666666666,0.01859562977890987,0.009297814889454935,False,0.0
2021-11-30,development,global_minimum_variance,12,2018-11-30,2021-10-31,36,-0.042035649392038264,7.739236818240657e-05,-0.04211304176022067,-0.0491254307919736,0.007012389031752934,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.15478473636481313,0.07739236818240657,False,0.0
2021-11-30,development,shrinkage_mean_variance,12,2018-11-30,2021-10-31,36,-0.03855991201600942,9.596468567418401e-05,-0.0386558767016836,-0.0491254307919736,0.010469554090290004,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.19192937134836802,0.09596468567418401,False,0.0
2021-11-30,development,maximum_sharpe_with_gmv_fallback,12,2018-11-30,2021-10-31,36,-0.042035649392038264,7.739236818240657e-05,-0.04211304176022067,-0.0491254307919736,0.007012389031752934,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.15478473636481313,0.07739236818240657,False,0.0
2021-11-30,development,historical_joint_cvar,12,2018-11-30,2021-10-31,36,-0.04010837038028949,7.642281654817881e-06,-0.04011601266194431,-0.0491254307919736,0.009009418130029291,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.015284563309635762,0.007642281654817881,False,0.0
2021-11-30,development,benchmark_relative_constrained,12,2018-11-30,2021-10-31,36,-0.03784287163566702,6.316597209488641e-05,-0.03790603760776191,-0.0491254307919736,0.011219393184211696,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.12633194418977284,0.06316597209488642,False,0.0
2021-11-30,development,exact_cardinality_cvar,12,2018-11-30,2021-10-31,36,-0.038221690217185265,7.495377437881047e-06,-0.03822918559462315,-0.0491254307919736,0.010896245197350454,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.014990754875762095,0.0074953774378810475,False,0.0
2021-11-30,development,130_30_mathematical_appendix,12,2018-11-30,2021-10-31,36,-0.03509718523867764,0.00021663939596463057,-0.03531382463464228,-0.0491254307919736,0.013811606157331326,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.43327879192926116,0.21663939596463058,False,0.0
2021-12-31,development,equal_weight,12,2018-12-31,2021-11-30,36,0.004304659471565083,1.1044556242523165e-05,0.004293614915322559,0.004304659471565083,-1.104455624252338e-05,equal_weight,0.0019999999999999996,0.00016666666666666666,0.02208911248504633,0.011044556242523165,False,0.0
2021-12-31,development,global_minimum_variance,12,2018-12-31,2021-11-30,36,-0.009429449134612423,3.163200238122207e-05,-0.009461081136993645,0.004304659471565083,-0.013765740608558728,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.06326400476244413,0.03163200238122207,False,0.0
2021-12-31,development,shrinkage_mean_variance,12,2018-12-31,2021-11-30,36,0.011977223186665654,5.3470004621835556e-05,0.011923753182043818,0.004304659471565083,0.007619093710478735,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.10694000924367111,0.05347000462183556,False,0.0
2021-12-31,development,maximum_sharpe_with_gmv_fallback,12,2018-12-31,2021-11-30,36,-0.009429449134612423,3.163200238122207e-05,-0.009461081136993645,0.004304659471565083,-0.013765740608558728,gmv_fallback_no_positive_expected_excess_return,0.0019999999999999996,0.00016666666666666666,0.06326400476244413,0.03163200238122207,False,0.0
2021-12-31,development,historical_joint_cvar,12,2018-12-31,2021-11-30,36,-0.004950029912796786,1.2926767792636115e-05,-0.004962956680589422,0.004304659471565083,-0.009267616152154504,historical_joint_cvar,0.0019999999999999996,0.00016666666666666666,0.02585353558527223,0.012926767792636115,False,0.0
2021-12-31,development,benchmark_relative_constrained,12,2018-12-31,2021-11-30,36,0.013512288250348463,2.321117761513823e-05,0.013489077072733325,0.004304659471565083,0.009184417601168242,benchmark_relative_constrained,0.0019999999999999996,0.00016666666666666666,0.046422355230276456,0.023211177615138228,False,0.0
2021-12-31,development,exact_cardinality_cvar,12,2018-12-31,2021-11-30,36,-0.0023974744287964117,1.367274268619076e-05,-0.0024111471714826026,0.004304659471565083,-0.006715806643047686,exact_cardinality_cvar,0.0019999999999999996,0.00016666666666666666,0.027345485372381524,0.013672742686190762,False,0.0
2021-12-31,development,130_30_mathematical_appendix,12,2018-12-31,2021-11-30,36,0.020793607544982416,0.0004604605068328162,0.0203331470381496,0.004304659471565083,0.016028487566584516,130_30_mathematical_appendix,0.0019999999999999996,0.00016666666666666666,0.9209210136656325,0.46046050683281625,False,0.0
2022-01-31,development,equal_weight,12,2019-01-31,2021-12-31,36,0.05469720286192447,7.766208108790807e-06,0.054689436653815676,0.05469720286192447,-7.766208108793415e-06,equal_weight,0.0019999999999999996,0.00016666666666666666,0.015532416217581613,0.007766208108790806,False,0.0
2022-01-31,development,global_minimum_variance,12,2019-01-31,2021-12-31,36,0.04843637717978593,5.2966769613050766e-05,0.04838341041017288,0.05469720286192447,-0.006313792451751586,global_minimum_variance,0.0019999999999999996,0.00016666666666666666,0.10593353922610153,0.05296676961305077,False,0.0
2022-01-31,development,shrinkage_mean_variance,12,2019-01-31,2021-12-31,36,0.051449656297899354,0.00010516574193878783,0.05134449055596057,0.05469720286192447,-0.003352712305963901,shrinkage_mean_variance,0.0019999999999999996,0.00016666666666666666,0.21033148387757566,0.10516574193878783,False,0.0
